3.433895564462968175e-01 5.125643899849339352e-02 6.053540045552098237e-01
5.357799738298306691e-01 3.168577181845615987e-01 1.473623079856077045e-01
3.069438450323180856e-01 2.511618093274152475e-02 6.679399740349404313e-01
2.523537809168885926e-01 6.860988134844753228e-01 6.154740559863602217e-02
4.382040300006680988e-01 5.467316712507449550e-01 1.506429874858692883e-02
2.107271526147815877e-01 4.422018204905641126e-01 3.470710268946541333e-01
3.694230065086225312e-01 5.509874330882171822e-01 7.958956040316041147e-02
6.946321588849757589e-01 1.451843237144696264e-01 1.601835174005546147e-01
2.947935807531310015e-01 3.628007530708160511e-01 3.424056661760530584e-01
2.163111212319064891e-01 5.686656279796755697e-01 2.150232507884178856e-01
5.938796102368282259e-01 1.303533280483462897e-01 2.757670617148255676e-01
1.951067767670536246e-01 3.804681882786380975e-01 4.244250349543082224e-01
4.874946922968542706e-01 3.162817184675387194e-01 1.962235892356069544e-01
9.790844370398431307e-02 6.674838910845239948e-01 2.346076652114917338e-01
4.149331470688877865e-01 1.439844307616245100e-01 4.410824221694876757e-01
3.099580182173315435e-01 6.076080468072478924e-01 8.243393497542070292e-02
2.437845743764085749e-01 6.047331349239113418e-01 1.514822906996801666e-01
2.046883413014061737e-01 4.640187430953457426e-01 3.312929156032480837e-01
1.700224507727004508e-01 1.484439497786361750e-01 6.815335994486633187e-01
6.585712183550512799e-01 4.997272179610916937e-02 2.914560598488395993e-01
1.193109232758667732e-01 2.292650623455298187e-01 6.514240143786034221e-01
4.340532554673147692e-01 4.997587826330780469e-01 6.618796189960717002e-02
4.997546392457082876e-01 7.358666991930330747e-02 4.266586908349883078e-01
5.902238738233026583e-01 2.657351765768785068e-01 1.440409495998190292e-01
2.611622420073996809e-01 1.676727293641926131e-01 5.711650286284076783e-01
4.388547484548767641e-01 3.924908138754951703e-01 1.686544376696281489e-01
3.324263192067795081e-01 5.498032776089362833e-02 6.125933530323267595e-01
3.877874829916564958e-01 2.213146815351567653e-01 3.908978354731867944e-01
3.408158244005397575e-01 4.052275391070184196e-01 2.539566364924419339e-01
2.544132219873833090e-01 5.653564431024244996e-01 1.802303349101920804e-01
1.060902591567863262e-01 2.014165648626886629e-01 6.924931759805250664e-01
6.873178391700066614e-01 2.798195875195896298e-01 3.286257331040359775e-02
4.964957642220624301e-01 1.235827098358606574e-01 3.799215259420770652e-01
2.772150160547746656e-01 2.423004654007045525e-02 6.985549374051547300e-01
1.358095968378414675e-01 4.079964977868315024e-01 4.561939053753271134e-01
4.005447544309923558e-01 4.621338443445350275e-01 1.373214012244726168e-01
2.992879806870245574e-01 1.500654378995656957e-01 5.506465814134098302e-01
2.956192385963170577e-01 1.697668594630652172e-01 5.346139019406177528e-01
5.939708156749085033e-01 1.089641420533133537e-01 2.970650422717781569e-01
4.993227635636089401e-01 1.912832910396370864e-02 4.815489073324273339e-01
5.497545588213528234e-01 8.878565367804941433e-02 3.614597875005978178e-01
2.253907105516818332e-01 3.540578405110819116e-01 4.205514489372361719e-01
5.330417041747534945e-01 4.423435661498149041e-01 2.461472967543145915e-02
2.641502008734343820e-01 3.407308009157918316e-01 3.951189982107738419e-01
3.160665515434311623e-01 1.916920916644098416e-01 4.922413567921591349e-01
5.211660824709841711e-01 2.405947376981707742e-01 2.382391798308450270e-01
5.199340022213891910e-01 4.608713343071301205e-01 1.919466347148081342e-02
1.760257583452667918e-02 3.953304736739290948e-01 5.870669504915442261e-01
5.668510335199612449e-01 3.601355443262442835e-01 7.301342215379438838e-02
3.620223273158653665e-01 1.931638024296979395e-01 4.448138702544368051e-01
6.865289093953969024e-01 1.467665117912379524e-01 1.667045788133651174e-01
1.342875927087889554e-01 5.045212692576029889e-01 3.611911380336080835e-01
1.481620294964018369e-01 3.125472052135409018e-01 5.392907652900573723e-01
6.737133799312191584e-01 3.253916548817036847e-01 8.949651870770890163e-04
4.017365853791230457e-01 5.571851493269202038e-01 4.107826529395684073e-02
3.360006483430287849e-01 3.778501644664879894e-02 6.262143352103224370e-01
4.199652501528730042e-01 4.558965384669294574e-01 1.241382113801975523e-01
3.620689570469264318e-01 3.509987592135646040e-01 2.869322837395089643e-01
5.795412896193121721e-01 1.265874626203251918e-01 2.938712477603626638e-01
4.062752105100722599e-01 3.856353382415761977e-01 2.080894512483514314e-01
1.061404354748590878e-01 4.498696661285850329e-01 4.439898983965559487e-01
6.445046927952068350e-01 3.484126304398049156e-01 7.082676764988114944e-03
4.872706993351660354e-01 4.172689537631392720e-01 9.546034690169484527e-02
3.869439060037234701e-01 5.086715994565100818e-01 1.043844945397662261e-01
2.254101412736889687e-01 1.837440877766972069e-01 5.908457709496138799e-01
3.019231847488506593e-01 1.753027032910860761e-01 5.227741119600632924e-01
4.031263371611216173e-01 3.575994380450988608e-01 2.392742247937794386e-01
2.443083569159171520e-01 2.108109674302685310e-01 5.448806756538142615e-01
2.295974865328144487e-02 4.532238972337732097e-01 5.238163541129452483e-01
2.413971588153271050e-02 5.788996453317225566e-01 3.969606387867445907e-01
3.561992718725999763e-01 6.221798543105001578e-01 2.162087381690000129e-02
5.030651706105411236e-01 3.693791154008220223e-01 1.275557139886370761e-01
6.028666951304071375e-01 2.181924076426021708e-01 1.789408972269906084e-01
3.795476751065836041e-01 4.866526207174960428e-01 1.337997041759203531e-01
4.352394524461217773e-01 6.812816782108023494e-02 4.966323797327979461e-01
3.173949426069969659e-01 6.219475317238148948e-01 6.065752566918812538e-02
1.655292950452563194e-01 6.891477644757119103e-01 1.453229404790319923e-01
5.724707551050661758e-01 2.733222039350948762e-01 1.542070409598388647e-01
4.313261579696386905e-01 2.710753298648273524e-01 2.975985121655340127e-01
7.459391364567270755e-02 2.908204443280287266e-01 6.345856420262986353e-01
5.808848250784722778e-01 2.043852294929794922e-01 2.147299454285482301e-01
6.019525642151584144e-01 2.561878848706730105e-01 1.418595509141686861e-01
1.375205463625414903e-01 2.031775870924350802e-01 6.593018665450234295e-01
2.074322048374551142e-01 1.634874219459237776e-01 6.290803732166211359e-01
3.528123527467673659e-01 3.728341811686817359e-02 6.099042291363644397e-01
6.252331905292992653e-01 1.991658629072348002e-02 3.548502231799771089e-01
3.124226503337843019e-02 3.204945623973088353e-01 6.482631725693126512e-01
4.537029272209084918e-01 4.867472334002291290e-01 5.954983937886231676e-02
1.910799198660541320e-01 2.247984936343156159e-01 5.841215864996303075e-01
1.429267853961497525e-01 2.704920903261309184e-01 5.865811242777193568e-01
1.613338131912171181e-01 3.310109639510115387e-01 5.076552228577714265e-01
5.402478315375397466e-01 1.069108267344815512e-04 4.596452576357256126e-01
4.563017822170546967e-01 2.457080007813693123e-01 2.979902170015761298e-01
4.521813719283210298e-01 2.508005929472397755e-01 2.970180351244390837e-01
6.629700716296409446e-01 1.963148624875711290e-01 1.407150658827877876e-01
3.090095392258233042e-01 2.973192031363041665e-01 3.936712576378725292e-01
2.223539394180898132e-01 7.767908205212788186e-02 6.999669785297822910e-01
4.124245281653446393e-01 5.828183615459915645e-02 5.292936356800561626e-01
1.591397330153729583e-01 4.017238253079904453e-01 4.391364416766365686e-01
3.311679186400844355e-01 1.774208817700358432e-01 4.914111995898797769e-01
4.400165869897183502e-01 1.175798788125759914e-01 4.424035341977057278e-01
2.497254199583563705e-01 2.659186918920080633e-01 4.843558881496355939e-01
3.023310386484732715e-01 2.241840694968903203e-01 4.734848918546365470e-01
1.575320872800831662e-01 4.879099065459552298e-01 3.545580061739615485e-01
5.091583475258046887e-01 3.138024131528994176e-01 1.770392393212959214e-01
3.419499948136338063e-01 4.124531507408613767e-02 6.168046901122801184e-01
3.404978533229226501e-01 2.279465852261796655e-01 4.315555614508977955e-01
2.738442718961264788e-01 5.548680708375511861e-01 1.712876572663223074e-01
3.242118674429099179e-01 7.469841438986417337e-02 6.010897181672258949e-01
4.511235053839719733e-02 2.730633092841685539e-01 6.818243401774343182e-01
9.228811042004908538e-02 5.086068091117332823e-01 3.991050804682176323e-01
6.793054092308853376e-02 5.796276010119746358e-01 3.524418580649369415e-01
4.961624421264152485e-01 3.279773297753827421e-01 1.758602280982019817e-01
6.568092144485948580e-02 6.910891748052723216e-01 2.432299037498681926e-01
5.216836983106427628e-01 3.652395203222632558e-01 1.130767813670937733e-01
5.747814193158093943e-01 3.559560734176790975e-01 6.926250726651156375e-02
2.904636115675287081e-02 3.597356952845108813e-01 6.112179435587362653e-01
3.663267125240713962e-01 8.296758686996797555e-03 6.253765287889319069e-01
4.360445871209694957e-01 1.176617157628492699e-01 4.462936971161812205e-01
5.690207959710705810e-01 3.807053138087263533e-01 5.027389022020308657e-02
3.183729868153837850e-01 6.624623630008410480e-01 1.916465018377525725e-02
3.973026333359140350e-01 6.832757476154209010e-03 5.958646091879316042e-01
4.692574256240533703e-01 4.972856804695359456e-02 4.810140063289931045e-01
3.770803807890579229e-01 5.870303113948821538e-01 3.588930781606001347e-02
4.471636463922133986e-01 3.230779081648692264e-02 5.205285627912995539e-01
3.644148872322348631e-01 6.737651360424495861e-02 5.682085991635202893e-01
2.036367302685210823e-01 2.478359696324335948e-01 5.485273000990453784e-01
5.505754098081708792e-01 2.093734189860892159e-01 2.400511712057397662e-01
1.485107245696281608e-01 5.230151799677685842e-01 3.284740954626031995e-01
6.313195745465962627e-01 2.326836108543172410e-01 1.359968145990863575e-01
6.952076721394447878e-01 3.045792818353925679e-01 2.130460251625076768e-04
2.095072707093394992e-01 2.047682472067914872e-01 5.857244820838690691e-01
5.788506160825639402e-01 2.366162439510840695e-02 3.974877595223277327e-01
2.433913196719495187e-01 2.428467485105197388e-01 5.137619318175308258e-01
2.837333509566430378e-01 6.440421829314766367e-01 7.222446611188033938e-02
2.472088578920442759e-01 1.228490352437246191e-01 6.299421068642310217e-01
3.737289194506341894e-01 1.894153939385254115e-01 4.368556866108402881e-01
3.913248283835527030e-01 1.757168860274014865e-01 4.329582855890458659e-01
1.368530409757076904e-01 4.355763997859395387e-01 4.275705592383527431e-01
4.759146258621206327e-01 4.355431465126649582e-01 8.854222762521428425e-02
1.512342547077839827e-01 5.794021194658314222e-01 2.693636258263845118e-01
4.253874074592061683e-01 4.729056572279185522e-01 1.017069353128751963e-01
1.853134387228263791e-01 5.796738191543485685e-01 2.350127421228249969e-01
6.934149021092368415e-01 3.260266244079383646e-02 2.739824354499692527e-01
6.849255317171050184e-01 1.858438876781660087e-01 1.292305806047290007e-01
4.055782266796020274e-01 6.910674728385791249e-03 5.875110985920123374e-01
3.077235837703453103e-01 5.986765849667730066e-01 9.359983126288162758e-02
9.778534202746363979e-02 4.009658429156435222e-01 5.012488150568927825e-01
1.902472169686431902e-01 2.116737795754982387e-01 5.980790034558585155e-01
4.332386037627498077e-01 1.319826905192463540e-01 4.347787057180036996e-01
1.364535054424483862e-01 5.945167867997582789e-01 2.690297077577933349e-01
2.211368583651003306e-01 4.937026691467603090e-01 2.851604724881393604e-01
2.705326330062441942e-01 3.569850284125544171e-01 3.724823385812013887e-01
6.266049757959917255e-01 2.162749081458149869e-01 1.571201160581932599e-01
1.251052022217648552e-01 3.209724497411230448e-01 5.539223480371120445e-01
4.525298056334809971e-01 2.554647739823039942e-01 2.920054203842150087e-01
5.792132886329945940e-01 9.013093742047463552e-02 3.306557739465308954e-01
8.334872715804929333e-02 2.970776007674539310e-01 6.195736720744966508e-01
2.042248183862959143e-01 3.664282294487347102e-01 4.293469521649694309e-01
2.822055120019720809e-01 4.060530516356520847e-01 3.117414363623757789e-01
3.160025855362391667e-01 3.807470033728820868e-01 3.032504110908789130e-01
5.511878476090548151e-01 3.277791659777758854e-02 4.160342357931674506e-01
3.678429740644673096e-01 3.928269860873505048e-01 2.393300398481823243e-01
2.711911678339573584e-01 6.861826613900756655e-01 4.262617077596702470e-02
4.511121047317682708e-01 3.708084078643501535e-01 1.780794874038815478e-01
5.635239162381096012e-01 2.001848922423113131e-01 2.362911915195790025e-01
3.579649123041813708e-01 1.206319305159374161e-01 5.214031571798811715e-01
4.320513672066005895e-01 5.636027282510400749e-01 4.345904542359204682e-03
2.196397804020723543e-01 2.968873275506217491e-01 4.834728920473058134e-01
3.130201839786042606e-01 1.360646849040041129e-01 5.509151311173915433e-01
2.538630507408983633e-02 6.482927559620290658e-01 3.263209389638812019e-01
6.718683494817906388e-01 2.736836457556775515e-01 5.444800476253171956e-02
1.468808734482466294e-01 5.537165046774622512e-01 2.994026218742910084e-01
3.521342175154019288e-02 3.378597898346626938e-01 6.269267884137971203e-01
2.494726750041643681e-01 2.809914374325519493e-01 4.695358875632837381e-01
5.059884397607570250e-01 4.543536902578287906e-01 3.965786998141401093e-02
6.742080756526544483e-02 5.523525397463481257e-01 3.802266526883865128e-01
7.998366236200062096e-02 2.518004657609898000e-01 6.682158718770095929e-01
4.971529372278160053e-01 4.198659597675827859e-01 8.298110300460119493e-02
3.599183776538119051e-01 3.186564814970269111e-01 3.214251408491610729e-01
4.038383137519602761e-01 4.409015242613134600e-01 1.552601619867262916e-01
1.142473464672247863e-01 6.755395449834789012e-01 2.102131085492963958e-01
1.723967269410106307e-01 2.933508494493557994e-01 5.342524236096336532e-01
5.376309249812057933e-01 4.326986054128810766e-01 2.967046960591291846e-02
4.598927816662919631e-03 6.576817966975918583e-01 3.377192754857452073e-01
9.327800400386387913e-02 3.969155499714048796e-01 5.098064460247313523e-01
1.180091826571013219e-01 4.869338165954246178e-01 3.950570007474739631e-01
6.501150580768608744e-01 1.764984097734147994e-01 1.733865321497242706e-01
6.913555017041759232e-01 1.512234884384393019e-01 1.574210098573848027e-01
3.627210506042764515e-01 5.864980914843386239e-01 5.078085791138485516e-02
4.732880972987014989e-02 5.737612153784648061e-01 3.789099748916650579e-01
3.227920315008830365e-01 2.272687609566691191e-01 4.499392075424479276e-01
5.435223151555248489e-01 1.433253151985795504e-01 3.131523696458954342e-01
1.185046730714758301e-01 6.787686382814793751e-01 2.027266886470447393e-01
7.182445158076988800e-02 4.636166555094513586e-01 4.645588929097786979e-01
5.640500360479241415e-01 3.287570099616466957e-01 1.071929539904290657e-01
5.180031185256867010e-01 3.105977968252802146e-01 1.713990846490333064e-01
4.255728304771105863e-02 4.446341483162860597e-01 5.128085686360027706e-01
6.249103868332608336e-01 3.363419249786267495e-01 3.874768818811225729e-02
5.925844421401111894e-01 3.350746798906710233e-01 7.234087796921784275e-02
1.659153520789043712e-01 2.983373814643336397e-01 5.357472664567618503e-01
2.306453476900462984e-01 3.273674279180554536e-01 4.419872243918982480e-01
2.795763238417016128e-01 4.646566477315978716e-01 2.557670284267006267e-01
4.877754290695982542e-01 4.682391330509310667e-01 4.398543787947079009e-02
5.025993289250280105e-01 1.543580240119553915e-01 3.430426470630166813e-01
1.943998792101845619e-01 6.848523332266692742e-01 1.207477875631460529e-01
1.389368876412508946e-01 6.444327183304019435e-01 2.166303940283472451e-01
4.790490887119007168e-01 4.610197144202968916e-02 4.748489398460695177e-01
5.583235585416538305e-01 3.413341794289029285e-01 1.003422620294432827e-01
1.819747355734368521e-01 4.801872012667234291e-01 3.378380631598397743e-01
5.639348321318758961e-01 4.242063024791911663e-01 1.185886538893282834e-02
1.615319465318479086e-01 2.192979942747733391e-01 6.191700591933786413e-01
3.737328526015945562e-01 4.186001350492086770e-01 2.076670123491967113e-01
1.739934383038438115e-01 4.701785007345806178e-01 3.558280609615755985e-01
5.597112876250300850e-01 3.160066324671829685e-01 1.242820799077870852e-01
4.767284301146973435e-01 1.971757801108358632e-01 3.260957897744667933e-01
2.078286972491927981e-02 6.082957751313330386e-01 3.709213551437477996e-01
6.157675469719625649e-01 1.206521667580434803e-01 2.635802862699939686e-01
1.453535937761800401e-01 3.406876171141047793e-01 5.139587891097151529e-01
2.363896475305601041e-01 1.969135866647045430e-01 5.666967658047353806e-01
4.002688049858643682e-01 5.450719557946670513e-01 5.465923921946859443e-02
2.865298553890684441e-01 1.132469543315648558e-01 6.002231902793667695e-01
6.860629086749561178e-01 2.422404020472544994e-01 7.169668927778947987e-02
3.186186278584559051e-01 6.611020463256512825e-01 2.027932581589292002e-02
3.287411142849242518e-01 8.172452818082162618e-02 5.895343575342540943e-01
2.417262816440192696e-01 1.012589089363244294e-01 6.570148094196562871e-01
5.004117544760965375e-01 2.669441146882672866e-01 2.326441308356362037e-01
1.253548014294158242e-01 2.577779494317444797e-01 6.168672491388398349e-01
6.332755546157856630e-01 3.464806200965873662e-01 2.024382528762722414e-02
3.044400555504083727e-01 2.649639790408532258e-01 4.305959654087385124e-01
1.720317255052428163e-01 5.181260881359689430e-01 3.098421863587881853e-01
3.653564785044925434e-01 2.082589453839896465e-01 4.263845761115178101e-01
1.486685801490982839e-01 3.699095186489511633e-01 4.814219012019504418e-01
9.817897414928639099e-02 6.441034997503656268e-01 2.577175261003481488e-01
3.109898097580228449e-02 6.606044621957541940e-01 3.082965568284436464e-01
4.384342438279304477e-01 3.420624647624730397e-01 2.195032914095965404e-01
3.053238547477331588e-01 6.791214457244497682e-01 1.555469952781695503e-02
2.350592452719373893e-01 2.586609983174411598e-01 5.062797564106213954e-01
3.309088725528749886e-01 5.834085639752453201e-01 8.568256347187988564e-02
1.401446157441074980e-01 6.493514328103920930e-01 2.105039514455002148e-01
1.241741522025272271e-01 4.515574674289588031e-01 4.242683803685138311e-01
6.952273941102534716e-01 1.018700819291576132e-01 2.029025239605888042e-01
6.182761874536110147e-01 1.506946019221181154e-01 2.310292106242709254e-01
4.408871444147501872e-01 2.078342875441142601e-01 3.512785680411356082e-01
2.280959676918646595e-01 6.645130852442961977e-01 1.073909470638391567e-01
2.787435015430743679e-01 2.638411963545088668e-01 4.574153021024167098e-01
4.424181405065967243e-01 3.367076711242637521e-01 2.208741883691394958e-01
3.538957806007221873e-01 4.074211123612845875e-01 2.386831070379932251e-01
5.948697865443531851e-01 1.832391769026266160e-01 2.218910365530202544e-01
6.507084681763304623e-02 4.494026697898892975e-01 4.855264833924777812e-01
4.616377636805146789e-01 3.701492653856959247e-01 1.682129709337895074e-01
6.335095388004596817e-01 2.787608505400382963e-01 8.772961065950191095e-02
4.052229787572078634e-01 1.655156571881431227e-01 4.292613640546491527e-01
3.939557770147413818e-01 4.762818928981061295e-01 1.297623300871525442e-01
1.011239797518011657e-01 6.389612389167276252e-01 2.599147813314712785e-01
6.723674604093203833e-01 7.710349394151855273e-02 2.505290456491610640e-01
6.120075899952801685e-02 5.580536168175416201e-01 3.807456241829301757e-01
7.665674207110039114e-03 6.542572416094859511e-01 3.380770841834038754e-01
5.406574234259885481e-01 1.484160153153583073e-01 3.109265612586532557e-01
6.837542636733440204e-01 2.981955383284373151e-01 1.805019799821864016e-02
1.363558076585535683e-01 2.753663715902598397e-01 5.882778207511866198e-01
1.348273311723173495e-01 3.785281386178406260e-01 4.866445302098421077e-01
2.805420521726647576e-01 2.217505471113377646e-01 4.977074007159975055e-01
6.143324459604664334e-01 3.012559623435254741e-01 8.441159169600796763e-02
5.344389887484882751e-01 4.215914376207842151e-01 4.396957363072750979e-02
4.809509829489556632e-01 3.216910687284956771e-01 1.973579483225488262e-01
4.731040061789033024e-01 7.500422682621721293e-02 4.518917669948793736e-01
5.106189253654404014e-01 5.177546007963142183e-02 4.376056145549281351e-01
3.334815393091848379e-01 4.514947265391320297e-01 2.150237341516830492e-01
5.220766705044390665e-01 1.684300567333690823e-01 3.094932727621917956e-01
1.099114309567159400e-02 3.153209523415068660e-01 6.736879045628216822e-01
6.421485646847426842e-01 6.013285912648209941e-02 2.977185761887752302e-01
2.780408364833310553e-01 5.287447411250174589e-01 1.932144223916514025e-01
6.738518355947074046e-01 2.303656553709088894e-01 9.578250903438365049e-02
1.020975083027010205e-01 6.056918365497347967e-01 2.922106551475640024e-01
4.451372151406111088e-01 5.095678040753152116e-01 4.529498078407358241e-02
4.656745266158191510e-01 1.045663365508874149e-01 4.297591368332933648e-01
4.159994119468310436e-01 9.009036908032942714e-02 4.939102189728394876e-01
4.794475009539866384e-01 1.629174235137636484e-01 3.576350755322497132e-01
3.329622310541944796e-01 6.404729631679714208e-01 2.656480577783417937e-02
4.322305160956733672e-01 6.116666541625324222e-03 5.616528173627014509e-01
4.292506900318094343e-01 4.940226936023153215e-01 7.672661636587532752e-02
2.985157702303867233e-01 4.219512508056719180e-01 2.795329789639413587e-01
3.044947318423525950e-01 1.948210546752639771e-01 5.006842134823832335e-01
5.247462899071683173e-01 3.449551173158283413e-01 1.302985927770033692e-01
2.601732049968524807e-01 5.510032868580742038e-01 1.888235081450732877e-01
4.166299173593858707e-01 1.121225826150690358e-01 4.712475000255452184e-01
4.945123929005464380e-01 4.199904051038851893e-01 8.549720199556848366e-02
1.517829889311440861e-01 4.129569354674110793e-01 4.352600756014448624e-01
1.356861306114899579e-01 3.626416720703265484e-01 5.016721973181834660e-01
1.082744556499918853e-01 4.897594422899749778e-01 4.019661020600330814e-01
4.352304453644855742e-01 4.540171242246617278e-01 1.107524304108527535e-01
6.658084254877624231e-01 2.441683175440179654e-01 9.002325696821954215e-02
3.894181016025717867e-01 5.401643065086464413e-01 7.041759188878163322e-02
3.668729149116849442e-01 3.722280984930547709e-01 2.608989865952602849e-01
2.365682908154066177e-01 5.997791813377321146e-01 1.636525278468613231e-01
1.708439427924564047e-01 4.898970161681786006e-01 3.392590410393648837e-01
4.411047449388556529e-01 1.738824978006179023e-01 3.850127572605264170e-01
3.769712654375824701e-01 1.599620737044873675e-01 4.630666608579302457e-01
3.497856914051823973e-01 1.259589835679176817e-01 5.242553250268998655e-01
1.693350675782415160e-01 6.643493427326221390e-01 1.663155896891363450e-01
1.040323020844147461e-01 4.699617928501748643e-01 4.260059050654103618e-01
5.943880691980653053e-01 1.597929024187050295e-01 2.458190283832296097e-01
2.056780826270796780e-01 3.178785463287172042e-01 4.764433710442031455e-01
5.228319261748924918e-01 2.154805520414287690e-01 2.616875217836787115e-01
9.929947379380869854e-02 5.300956540131240846e-01 3.706048721930670919e-01
4.912238857859394514e-01 1.364922707564970861e-01 3.722838434575633793e-01
3.765690026228447063e-01 2.622958392278803008e-01 3.611351581492748819e-01
4.759785078325161067e-01 6.428556515540589933e-02 4.597359270120782160e-01
5.994883130846732910e-02 2.711645322193014240e-01 6.688866364722312330e-01
1.515861297822869436e-01 3.860011373095934006e-01 4.624127329081196280e-01
1.058528259290731632e-01 2.898749618168916520e-01 6.042722122540351570e-01
2.896009557953583280e-01 2.414255582827328495e-01 4.689734859219089058e-01
3.457671261430111942e-01 5.930335394618605482e-01 6.119933439512824369e-02
6.322744794886685504e-01 1.803990988264087339e-02 3.496856106286906352e-01
1.118649114994049037e-01 3.383080963971289434e-01 5.498269921034661945e-01
5.394732616289947824e-01 8.108938944479987532e-02 3.794373489262053978e-01
3.997633714989430875e-01 3.551176696078069406e-01 2.451189588932500552e-01
