1.901954350611432809e-01 3.136844108561557820e-01 4.012195050483680255e-03 3.752183481195141279e-02 5.358242748987246395e-03 3.928108023564181317e-01 5.641707911486043558e-02
9.332425234898610034e-02 1.534772952931869570e-02 1.618268393199683713e-02 1.928960005419011192e-01 1.673224125558595010e-01 1.897612254416570499e-01 3.251656956502809170e-01
2.729030822566376815e-02 1.611229290178319840e-01 1.255312284843601300e-01 1.327702706955735112e-01 2.561797306911867134e-01 2.298921918969434319e-01 6.721334098844053417e-02
1.904377908205352188e-01 1.929554913412302175e-01 1.533570150147439692e-01 1.643475022077006686e-01 5.879380837256695941e-02 4.624950986675342018e-02 1.938588823764696711e-01
1.488176866448975011e-01 2.440287087232893837e-01 2.186007393483419686e-02 6.274185966445935958e-02 1.981002399800609326e-01 1.251451583204901963e-01 1.993062727319683258e-01
5.834290075899172257e-01 1.703415528699587789e-01 5.194312454626275055e-02 2.061173126881779734e-03 1.193859871092725101e-02 9.028052912020166632e-02 9.000601403585048454e-02
1.610104609699695988e-01 1.584208395654569113e-01 4.786572642570031955e-02 1.890992053559358843e-01 1.481496022045797334e-01 2.923799622677993870e-01 3.074203210558202129e-03
2.825068032933544110e-02 3.656768030044951073e-02 7.533000093276101539e-02 1.453388645092912324e-01 1.977879804553855092e-01 2.369245058971621576e-01 2.798002875756151475e-01
4.192895217110782780e-02 9.116937083808164533e-02 3.977565771729061478e-02 3.489098988040745808e-01 3.080533056559184302e-01 1.563306069816657595e-01 1.383220783186110518e-02
7.686094563670479302e-03 1.852522825157619235e-01 7.167539871239859972e-02 3.392627787225106772e-02 3.186272002828087757e-01 1.879467263451298220e-01 1.948860197079792522e-01
2.305353757214772259e-01 3.670645197849543850e-02 3.224508155583253322e-01 1.253552020167004490e-02 1.332057265990291839e-01 1.232922635591846006e-01 1.412738463818180579e-01
1.932773266541811669e-02 9.824552476506331899e-02 2.198337899356738734e-01 1.355881197310828401e-01 3.161217568848904980e-02 2.842638412970285300e-01 2.111288159172443890e-01
9.395778771835126830e-02 1.694948257222172183e-01 4.623437996386600690e-01 6.786042267472928947e-04 2.058650280547143219e-01 2.692861984334108533e-03 6.496709265497566110e-02
2.043141453369803212e-02 1.331018343646445945e-01 5.403421489328795457e-02 2.931680839508341019e-01 3.974778925503717475e-01 2.372517257514375130e-02 7.806138713201977997e-02
6.814341531803036478e-02 6.843543118054901120e-02 1.803866961106780770e-02 2.411892474134827713e-01 1.185023809400902323e-01 1.543236404621614044e-01 3.313672150746182488e-01
4.044190325129139174e-02 2.595736228072964003e-01 1.722179728542800881e-01 1.600896404981528021e-01 1.863854674735096473e-01 1.614608193422357452e-01 1.983057377323375892e-02
4.250942141431167387e-02 2.646975464927658339e-01 1.920360144519238366e-01 2.322473296046181912e-01 1.243930062584243518e-01 8.868399122639238075e-02 5.543269055156377356e-02
3.303732937475676312e-01 2.833442294805296312e-03 5.516036740848102859e-02 8.381408776930621141e-02 3.694511102798035407e-01 3.435104330357474645e-02 1.240166551964617253e-01
7.693786590823024907e-02 4.071108660972991289e-02 3.749228027497126248e-01 7.643450044488588058e-02 1.227550718648405259e-01 7.458734731132085627e-02 2.336513251112800060e-01
8.937397178082345794e-02 8.566710901332490191e-02 1.726486900965529259e-01 3.417325833276613212e-01 7.711700930355659851e-03 2.002927713375048380e-01 1.025731735137769551e-01
4.600650841173826305e-02 9.501035141086416891e-02 4.374885653478708947e-01 5.769325064299297284e-02 2.920106169626236481e-01 1.922912627326312310e-02 5.256158095064687036e-02
1.401118235283754787e-01 1.651115136168563868e-01 6.279353449048680202e-02 6.949678657208323285e-02 7.840501014110184963e-02 2.402841260737121065e-01 2.437972055773840740e-01
4.868728281441487837e-01 9.854314800078224634e-02 6.382175173468367102e-02 3.018131769172229667e-03 2.059761255942420960e-02 1.655776876106723194e-01 1.615688401811164188e-01
3.042901154440424971e-02 2.495066776172809309e-01 1.804399563075794188e-01 3.250587499244267375e-01 8.691742341548848449e-02 4.120985896177429414e-02 8.643832222904569706e-02
7.353025034086138438e-03 9.866744849380061633e-02 9.816347049630670674e-02 3.033176325110364391e-01 2.793746082385016073e-03 3.364407438690677488e-01 1.532639335133171854e-01
1.881410331906854250e-01 7.186519158241214990e-03 4.305310200515474750e-02 1.214279003182309330e-02 4.210103296723175514e-01 8.018844134091704379e-02 2.482777846008608624e-01
1.117085718007889772e-03 2.040171587020989663e-01 5.416804564904383751e-02 4.306026068292450049e-01 2.854796733889709559e-01 1.042751928535218600e-02 1.418791042728128129e-02
9.285143136654169793e-02 6.135247966282523363e-02 8.583516310665204041e-02 1.674176049746774753e-01 1.003938337001604175e-01 3.770185538995230456e-01 1.151309332896201520e-01
8.544671088175796736e-02 1.363732573553470273e-01 1.920000154488714639e-01 1.478895705849403719e-01 5.305385558979470312e-02 1.079173092726624511e-01 2.773192808666261056e-01
1.625744418724606732e-01 8.046440972136378877e-02 4.228682255059740269e-02 1.860235220111989829e-01 1.728996072548652854e-02 3.568293776603522205e-01 1.545314654585405179e-01
8.276554654041139159e-02 1.273660093228587975e-01 6.368161014646121776e-02 3.728561498285040687e-01 1.160164538413104435e-01 2.143258768914704515e-01 2.298835342898364331e-02
2.461510824565626143e-01 2.915763015966155725e-01 2.748247196913491952e-02 2.672543803364488268e-02 7.327924740778752125e-03 1.469013158987187151e-01 2.538354653045447051e-01
1.456207986782595276e-01 2.434062421702886947e-01 2.496179975813405949e-01 7.931790797347817307e-03 3.346846331653963169e-02 3.185893640102578361e-01 1.365343445965855806e-03
4.107807785657136002e-02 2.579935457646951313e-01 9.047958915770678082e-03 2.216929116262505647e-02 5.445086271252658205e-01 1.346882393650315063e-02 1.117336752385685722e-01
8.705906981181511795e-02 1.720977054001801843e-01 2.392035571129329241e-01 2.589374621850313099e-02 2.377885047569914256e-01 1.384066609892801725e-01 9.955075571029700643e-02
3.156624474422573684e-02 7.554496835336396710e-02 6.423642895273486142e-02 1.685202623032503177e-01 2.756056031874881684e-01 1.693619405640264808e-01 2.151645518949104885e-01
4.797265435363148867e-02 8.418933330669067794e-02 1.460543303416101182e-02 2.805126962017694403e-01 2.425131587163682489e-01 7.941102046237233369e-02 2.507957039250066633e-01
1.398405623393310093e-01 9.953984413721646274e-02 1.552347147345605194e-01 1.269789485205090052e-01 2.742317747740669054e-01 1.854772432061194687e-01 1.869691228819642115e-02
2.643592293753891376e-01 6.636173001868007904e-02 7.223562195801155883e-02 1.424809518540067453e-02 3.340544065621185443e-01 4.345082372613171678e-02 2.052900931742683843e-01
6.383453735391031447e-01 5.926154830301151588e-02 5.981671453602757649e-02 9.542628560562954609e-02 5.888822022704014864e-02 4.034934012271280956e-02 4.791251766647506433e-02
2.290970589764138865e-01 8.812414008074852256e-02 2.866072498870867458e-01 1.365365302311326579e-01 8.979839327487203204e-02 6.019510681145750532e-03 1.638171168686003154e-01
2.280237615454607791e-01 9.358144038851241853e-02 1.401386985691484115e-02 4.250341908516937495e-01 1.452516497328521228e-01 3.882384509782739468e-02 5.527124252673869947e-02
3.471202708549163407e-02 2.450523650241066276e-01 5.236546220007825408e-02 1.131149478178558876e-01 4.598445907461777282e-01 3.861670203291848319e-02 5.629390509337146853e-02
6.994311854539910639e-03 3.191117218568106928e-01 4.252118965747380005e-04 2.943463580931889867e-01 9.181148240329502219e-02 1.564767983921663552e-01 1.308341155034243863e-01
7.312104197568554224e-03 1.411869720174466769e-01 3.664569518816374050e-01 6.453270363283840350e-02 1.918846966200088711e-01 9.484467195642042048e-02 1.337818996940796090e-01
1.369070240329729182e-01 5.809346839843276128e-02 1.314256833784066547e-01 2.333087185261563112e-01 5.092353031973455291e-02 2.049173309837202528e-01 1.844242443605767223e-01
8.931274247204469552e-02 7.491728876442096952e-02 8.179981408637833351e-02 1.389879897112292484e-01 2.281386156490803341e-01 1.641587027386708086e-01 2.226848465781757214e-01
3.111047420299877242e-01 1.294885132450958320e-01 8.686384331059089983e-03 2.090674515741816897e-01 1.461513850640401568e-01 5.323265341843849696e-02 1.422688703371969288e-01
7.658718701894973169e-02 1.773038297550780240e-01 2.592674365693367067e-01 2.367420023503564452e-01 9.971419456275594159e-03 2.378498494406704189e-01 2.278275409333104483e-03
9.245439509582482895e-02 6.870079490696089086e-02 6.804979010558503960e-02 1.733074112505292030e-01 2.588378639507904477e-01 1.177102929754219457e-02 3.268787153927673050e-01
1.031616609525686651e-01 1.126922053469593815e-01 4.200594106345612588e-01 1.474230783387746879e-01 5.581127132507888305e-03 1.987348922860563902e-02 1.912090283660225487e-01
9.115249393989480198e-02 1.038394350501874314e-01 6.820484520100045245e-02 1.211982490993012834e-01 1.990249381462696199e-01 3.166098487750987900e-01 9.997018978824771807e-02
2.807812296263106910e-02 1.646237555893998727e-01 5.708159590784036425e-02 3.800436232562784955e-01 2.824869289464329233e-02 6.747977285699664068e-03 3.351762321035072212e-01
5.062144896669398125e-02 9.118642785838383669e-02 1.091168081361300057e-01 1.614437286237807578e-01 3.976317102394208436e-01 1.247913808748270931e-01 6.520849530076336387e-02
1.598244463315464103e-01 9.079068205285364956e-02 1.247296232939556354e-01 2.150326071953739468e-02 5.324411480970488997e-01 3.439768948173298896e-02 3.631315002332494851e-02
5.404903628393223358e-02 8.169469597491116342e-02 1.583305205395534321e-01 8.657646120798674627e-02 8.938138539085770107e-02 2.759786777667124769e-01 2.539892228360461912e-01
3.667385450473835684e-01 8.655659879910712617e-02 2.245193356280877073e-01 2.474323244530276522e-01 4.153823728418595124e-02 1.916009674143213893e-03 3.129894911406462532e-02
1.879267263810046051e-01 1.553240384813831254e-01 4.850841197570297803e-02 3.657472615911625535e-01 3.532300735711658285e-02 1.025114862714317648e-01 1.046590679421983833e-01
8.247737957941637249e-03 6.051303303615071516e-02 1.862667145406818325e-02 1.849036331726033877e-01 1.915535463515442016e-01 3.823561942655062107e-01 1.537991837621856261e-01
1.096819086720802749e-01 9.034350788926014120e-02 1.601274108519618738e-02 1.631126814685232573e-01 4.216487574262371418e-01 1.693491801102751937e-01 2.985122334842772382e-02
2.171972405091076100e-02 2.412394935044772926e-01 2.143660195667524415e-01 1.077383950831664466e-01 1.855851967209523057e-01 1.279683050943452027e-01 1.013828659793954839e-01
2.807969956607053730e-02 1.493266595093823423e-01 6.298896764585977526e-02 1.045380106095417441e-03 1.311460955419008756e-01 1.882465807443152450e-01 4.391666168863758157e-01
3.129180845168361147e-01 1.893305934197588303e-01 9.333591275597900860e-03 1.320224724417670970e-01 1.928465729576329668e-01 9.667972416601658403e-02 6.686896122239041618e-02
1.015982451504350292e-01 3.400948846128890729e-02 2.007715354027828775e-02 2.657631858781455136e-01 1.041691155385599254e-01 9.660180731683473687e-02 3.777810041144577524e-01
1.112177805781737333e-01 2.094977382685147826e-01 2.157021243044617009e-02 1.260040056892335232e-02 3.673646158413517160e-01 6.149328682516267547e-02 2.162559654874275927e-01
3.175675427842462178e-02 4.664155780700245946e-01 2.519676482631003078e-01 5.035879343159214289e-02 4.924470041950752830e-02 1.452997139837508833e-01 4.956811553599852795e-03
3.038174342400593920e-04 1.022465137707437577e-01 2.034155951382053407e-01 3.844530692789115134e-02 3.908943333593343228e-01 2.578660010634561961e-01 6.828432306129104436e-03
1.099684514138484087e-01 1.215961545829582491e-01 4.149441372218754531e-01 8.255607615851116854e-02 4.618254914320042009e-02 2.092261509436884603e-01 1.552648053591778113e-02
1.090309631806533758e-01 1.095202879058697898e-01 1.617659030138847986e-01 1.738558898112209372e-01 2.638024426470717554e-01 1.764517594208178108e-01 5.572754020481579182e-03
2.100884719150397928e-01 1.165937723948666932e-01 1.184766346810614962e-01 1.077811355558247614e-01 1.113398987787941607e-01 4.812701562596729404e-02 2.875930710484458364e-01
1.039763524990616889e-01 2.595827329622402146e-02 1.744596219271290771e-01 2.003339934896350427e-01 4.128469614957017697e-01 4.065820227153740113e-02 4.176659502071096430e-02
9.020456999642867402e-02 2.935449839305351860e-01 1.746103248085099646e-01 1.061025764334667665e-01 1.028997103218551035e-01 3.270338379078206043e-02 1.999344507184220299e-01
1.853474700062051894e-01 1.047476785490145980e-02 3.775289574413945304e-02 3.551002720220606396e-02 2.498935627675530902e-01 1.501591962813252357e-01 3.308620801436694125e-01
1.108220796190569207e-01 3.446197865998934518e-01 1.254163951264594956e-01 1.065811688376435973e-01 1.768253494756346633e-01 4.961139108758025329e-02 8.612382925373140985e-02
6.721715906091866102e-03 9.149995024160091639e-02 8.759096613525606256e-02 1.504694631818861705e-01 7.140675599344373237e-02 5.651078853943334313e-01 2.720326314738776702e-02
2.338047928092433156e-02 1.551512792392772400e-01 4.367156473668822037e-02 4.189397362605582487e-01 3.660623679361811600e-02 2.760224019994707567e-01 4.622830168946312490e-02
2.224290100309703477e-01 1.377091082430672575e-01 1.572235875748898282e-01 1.051812882010259437e-01 7.904192804753801260e-02 7.382570348296739471e-02 2.245893744195414377e-01
1.093537914520930077e-01 3.606065414090140614e-02 1.885305827012773161e-01 2.367772322962913567e-01 1.397538239600493518e-02 8.869866079567326200e-02 3.266036962177588654e-01
8.812220016284313950e-02 2.754587015171911513e-01 2.566884282014051180e-02 1.240752955558514781e-01 5.262761128717981934e-02 4.112143393442301287e-01 2.283300931256371236e-02
8.496681852210451191e-02 4.190662043488624922e-01 1.211948344002194144e-01 1.435736159515946520e-01 5.772107269391028861e-02 1.251744881945964227e-01 4.830296588871217656e-02
1.206976350657177482e-01 1.700816494694657247e-02 3.427263064007658455e-01 6.015124501290397552e-02 2.031241712999223500e-02 9.177674092498203096e-02 3.473274905186916617e-01
2.566344267249027755e-01 3.268952579267832975e-02 7.020766520113913556e-02 1.521594756253935310e-01 1.134816979045308732e-01 2.518596622913821803e-01 1.229675464599731677e-01
3.092158150086199431e-01 9.044725573153018783e-02 8.241007903539722054e-03 1.205535556286414442e-02 4.104883749898934897e-01 6.699294072005346212e-02 1.025592500834988374e-01
1.403083135279205862e-01 1.894002191733687168e-01 2.339439006880748018e-01 2.400661483455171150e-02 1.722379295688431788e-01 8.931341273708293116e-02 1.507896094701581258e-01
3.515119290900953208e-02 1.959635390491028598e-02 3.343395264808934342e-01 3.811179580511027398e-02 5.015096549618384969e-02 4.027855147586267281e-01 1.198646506452658994e-01
1.039225881155210196e-01 2.806673506244681260e-01 2.688534892210889815e-01 5.747923821173892694e-02 1.627884403273132941e-01 7.346449249489096778e-02 5.282440100497867025e-02
9.469625391851789475e-02 1.352477931433633540e-01 1.428506476444845082e-02 5.119774281450080178e-01 1.104118120064970232e-01 2.753959193163861563e-02 1.058420560905265762e-01
6.159123990323259884e-02 4.536894049663895562e-02 3.083612286679021097e-01 2.150617801430852738e-01 1.674375878656702843e-01 1.330880229487119426e-01 6.909119997475900166e-02
5.123214850028375705e-02 1.054863190390937788e-01 1.834375879759539973e-01 1.472628691558287017e-01 7.549554509264756220e-03 2.830538256561708141e-02 4.767261382539578762e-01
6.311534670382686063e-02 3.680110673822944989e-02 1.441562687406433563e-01 3.044084852918342229e-02 8.138373182495545199e-02 3.839385556863947335e-01 2.601641417767666664e-01
7.192019633359808539e-02 2.489392819365769671e-02 1.389520038884132225e-01 3.323334594233126604e-01 1.560311528902837142e-01 6.395770459206899516e-02 2.119115546786655424e-01
4.255338317248087004e-02 4.677591018019203878e-02 3.803453487427503610e-02 3.888170148976080043e-01 2.780570639726529132e-03 3.030634409155039122e-01 1.779751453202134681e-01
5.125587187336200917e-02 4.163657033375021688e-01 3.525847053870363734e-02 4.521781944006299236e-02 3.081482983134200548e-01 1.162263213816137897e-01 2.752751511533557682e-02
4.035648899476991236e-01 1.385561759719716388e-03 2.288325683127275245e-01 7.526332688823468564e-02 2.160166473054366820e-01 5.309556355675339873e-02 2.184144222942885349e-02
7.528041208348833224e-02 3.122885056161204820e-01 6.627987734797086139e-02 6.252609920821505796e-02 7.709611063625723681e-02 7.790555082965823497e-02 3.286234442782896004e-01
6.669278433337743131e-03 5.337516988833156811e-02 5.601307706284012859e-03 3.988797849926579153e-01 1.345762935372594171e-01 2.995305419646707157e-01 1.013676234774587570e-01
1.098070854999172730e-01 1.682614323911252596e-01 2.773639058272955316e-01 1.729468025142620602e-01 3.855798222995869551e-02 1.218817034830959461e-01 1.111810880543452063e-01
1.074278349874977778e-01 6.530901251704596122e-02 1.046954711343333344e-01 1.316064650985314735e-02 3.957987102520014733e-01 2.394416195217381194e-01 7.416670507753005126e-02
3.264878676865775597e-01 1.205784662010680880e-01 1.746395238733590427e-02 3.988495020646664474e-02 8.327434462554893224e-02 2.570736224565044470e-01 1.552367964364983477e-01
1.062693217212415213e-02 7.530792547881048904e-02 1.248209113463517733e-01 5.377408379574128566e-02 6.300029337147303732e-01 2.325902196358888008e-02 8.220819152865337098e-02
7.162416499910333190e-02 2.221859375311124873e-02 2.607333267900157625e-01 1.155938745884608765e-01 1.649145310844429002e-01 2.534785169993367671e-01 1.114369917855288911e-01
2.088576167732782152e-02 1.929770154066291210e-01 1.558909722717349150e-02 5.682445222340110069e-01 7.813676264021678086e-02 1.090448339826697033e-01 1.512200683197216164e-02
1.389467411776641181e-01 6.827573816690993280e-02 2.250009133956460128e-01 6.651328802547104568e-02 4.678416163237877901e-02 3.448836158819347797e-01 1.095955417199953735e-01
2.178261887162181165e-01 3.711735705238268790e-01 2.290778630380931741e-02 7.130639043341130412e-02 1.016739944493081221e-01 1.047892634196530004e-01 1.103228061537731564e-01
4.764638380149656405e-02 4.549122228263889622e-02 7.334352152358133980e-02 7.401597706311380254e-02 6.674838916046452186e-02 5.573939371479141869e-01 1.353605690207906886e-01
2.261618234363038382e-01 1.404030798579864736e-01 8.588497232329525555e-02 5.667504925010435207e-02 2.963030821564900316e-02 1.044059659971764975e-01 3.568388009194843891e-01
2.273142253656084202e-02 6.717578246144019494e-02 2.987874687673474500e-02 9.838338993768983021e-02 3.314704497013454820e-01 5.260030304298374260e-02 3.977599054432450765e-01
8.307376760761318868e-02 1.474869966926151410e-01 1.610465813808926450e-01 2.683209136639781445e-01 1.375942429785631527e-01 1.532128075624638319e-01 4.926469011387383384e-02
9.839223038694952864e-03 2.989085693136531718e-01 1.229135260965260323e-01 3.421213345515658477e-02 4.164865846647943792e-01 8.021565332273983750e-04 1.168378068979473161e-01
2.089207470609577844e-01 6.245669164675100582e-01 4.721108871848068989e-02 2.434832154130716492e-02 4.696724195470423219e-02 1.921457530243313866e-02 2.877110895460680343e-02
9.162567569026151826e-02 1.265601170606555671e-03 2.886987656578409583e-02 1.547362911191367818e-01 6.174835278784596843e-02 7.744975720178909340e-02 5.843044454645760499e-01
2.123939088271830505e-02 2.511400021127992988e-01 1.129765651948548694e-01 1.466821236252811023e-01 5.544765222295714585e-02 1.109546542766539912e-01 3.015596116847352737e-01
2.898947011069258894e-01 9.972968711532359531e-02 7.975929578307421053e-02 1.538051187597555026e-02 1.257373674239255501e-01 1.441541112053801310e-01 2.453443254893952208e-01
2.631616048392129703e-01 8.073469090656489044e-02 8.556944466480541356e-02 1.443805618339742414e-01 5.532663786514238624e-02 2.765092089809848552e-01 9.431785090931525672e-02
4.470305190069689960e-02 1.602932688092761071e-01 2.694435139253041345e-01 1.612342742086511072e-01 1.062710405689069465e-01 3.455339197694815706e-02 2.235014586102167522e-01
5.025982312654185546e-02 9.547316787778291347e-02 3.022737149685929547e-01 1.079787029294510259e-01 1.219787174363452242e-01 5.343568693812735665e-02 2.686001867231586626e-01
3.007210320587964114e-01 1.068451225390117387e-01 1.312435457978843034e-01 1.543547328185489523e-02 4.702584229334448584e-02 3.295148112187530898e-01 6.921417281035527336e-02
4.086766625529793528e-01 1.217201178386775606e-01 1.360139638348503988e-01 8.986763573810689631e-02 1.188861635845827117e-02 9.394720385841180688e-02 1.378857998185157863e-01
6.447608017860527452e-02 6.070532993106118880e-02 3.317873385999595692e-01 2.446954311686586336e-01 8.728777259918912845e-02 1.815663057149212722e-01 2.948174180760503374e-02
1.276938230711830158e-01 1.361469030212870690e-01 8.450791000520306573e-02 1.745096349909499578e-01 1.020443381535294652e-01 4.156714192468615593e-02 3.335302488331611248e-01
7.679884193914063295e-02 1.499729414767418112e-01 7.518304186904554987e-02 2.021797895295866510e-01 2.190571551419199514e-01 5.445261830207416553e-03 2.713629682133579801e-01
2.200047395699728653e-02 1.549870765213681029e-02 2.187252506081706072e-01 1.552562212614811143e-01 2.985163372731803877e-01 1.429885243530410466e-01 1.470144848949926919e-01
9.812662784921595549e-02 2.253979666885640165e-01 5.607902587486252033e-02 4.655543486641158801e-02 2.380372732035683156e-02 9.278676623389890687e-02 4.572504511666901084e-01
3.876378181704247944e-02 5.958385328097055567e-01 1.472215535730198865e-01 2.536496506521901048e-02 2.365559747313990269e-02 1.104295300245100170e-01 5.872603923736321313e-02
1.407205627692752758e-01 2.081434863162898996e-01 3.813085277170980003e-01 7.856414124423569123e-02 9.120058211452711228e-02 7.220686630261793915e-02 2.785583353595599831e-02
2.314531935021997555e-01 1.134976635240822485e-01 8.335083179097082726e-03 9.797775412890331881e-02 1.431038660518887777e-03 2.477755414493568731e-01 2.995297255558418414e-01
6.529909178372012013e-02 6.743907439137104831e-02 3.990706068825742303e-01 2.759262539535723979e-01 4.802231814569962731e-02 8.336015165386280457e-02 6.088250318919972981e-02
1.462142802740421521e-01 1.086440829637359828e-01 1.584819408739747970e-01 5.148544289169804111e-02 1.056675412106797690e-01 3.159766537648441842e-01 1.135300580210250182e-01
4.622800079247957328e-02 1.031809548240061273e-03 4.009928975337972434e-01 1.382460675780795845e-01 1.251698766912726635e-01 2.561892973793160611e-01 3.214205047681486377e-02
1.598386657613656003e-01 6.386103474221051495e-04 1.180000984057860830e-01 6.504585530729580789e-01 2.995958710376824680e-02 2.861456595093574834e-02 1.248991935776407741e-02
6.511900062034514658e-02 6.635106848891013376e-02 2.197030643845277256e-02 2.059245458734132173e-01 7.453560492366743950e-02 3.784855790930094499e-01 1.876138945622017884e-01
2.407867437860750082e-01 6.860575820722698837e-03 2.154892636752409329e-01 1.322693874958030535e-01 1.088933800909706526e-02 3.017498733598367733e-01 9.195481785322451307e-02
1.312699260936491530e-01 4.439835281413708618e-02 6.054697083956364807e-03 4.926585664416317789e-02 6.268412950622991309e-01 6.333599079187299252e-02 7.883388150992214072e-02
5.031215136737254845e-01 1.649301286475068351e-01 1.354600804093078481e-01 3.641524364999067231e-02 4.140472225694120240e-02 3.766008194609626186e-02 8.100822941643165409e-02
2.365512235831069565e-01 3.135797663903285848e-01 5.228862302039521265e-02 4.035858620289208692e-02 2.376372261834647504e-01 1.582702979224354448e-02 1.037575448275688123e-01
7.693382135640686181e-02 1.159343064402402618e-01 2.593314340723800737e-01 7.538955991507721721e-02 9.789435552888043485e-03 2.481860016470872343e-01 2.144354410159201862e-01
